time/time_elapsed,time/total_timesteps,time/iterations,time/fps,train/approx_kl,train/entropy_loss,train/value_loss,train/learning_rate,train/loss,train/clip_range,train/clip_fraction,train/n_updates,train/std,train/explained_variance,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean
2160,16100,161,7,0.0,-2.840233039855957,7954900.9,0.0003,3886208.0,0.2,0.0,800,1.0011804103851318,0.09426689147949219,5.586147210578929e-07,15000.0,-2360083.863403
2174,16200,162,7,0.0,-2.8402318477630617,878087.1875,0.0003,407337.0,0.2,0.0,805,1.0011800527572632,0.1703433394432068,-6.544589894019737e-07,15000.0,-2360083.863403
2189,16300,163,7,0.0,-2.8402318477630617,599951.9125,0.0003,276546.09375,0.2,0.0,810,1.001180648803711,0.08831709623336792,2.715587596124891e-07,15000.0,-2360083.863403
2204,16400,164,7,0.0,-2.8402334213256837,261344.909375,0.0003,114815.296875,0.2,0.0,815,1.0011813640594482,0.5296306014060974,-3.643035825007246e-07,15000.0,-2360083.863403
2218,16500,165,7,0.0,-2.8402315616607665,601858.2,0.0003,290869.90625,0.2,0.0,820,1.0011767148971558,0.18173235654830933,-2.5091170991586862e-06,15000.0,-2360083.863403
2233,16600,166,7,0.0,-2.8402177333831786,203146.034375,0.0003,87978.578125,0.2,0.0,825,1.0011672973632812,-4.324043273925781,-5.214214468196587e-07,15000.0,-2360083.863403
2247,16700,167,7,0.0,-2.840197706222534,79085.4734375,0.0003,31978.29296875,0.2,0.0,830,1.0011568069458008,-1.592961072921753,-1.804470976196626e-06,15000.0,-2360083.863403
2263,16800,168,7,0.0,-2.840185832977295,45645.69921875,0.0003,25500.4375,0.2,0.0,835,1.0011624097824097,-1.0294997692108154,-3.108978436472398e-07,15000.0,-2360083.863403
2281,16900,169,7,0.0,-2.840202283859253,72127.9125,0.0003,35536.68359375,0.2,0.0,840,1.00116765499115,-0.7782727479934692,-4.1977168148576995e-06,15000.0,-2360083.863403
2296,17000,170,7,0.0,-2.8402053833007814,394601.53125,0.0003,196486.9375,0.2,0.0,845,1.0011652708053589,0.34765303134918213,-6.854176486825736e-06,15000.0,-2360083.863403
2311,17100,171,7,0.0,-2.840201568603516,284240.3,0.0003,135255.375,0.2,0.0,850,1.0011662244796753,0.1816975474357605,-1.6233920717922957e-06,15000.0,-2360083.863403
2327,17200,172,7,0.0,-2.8402062892913817,4253712.8,0.0003,2083825.25,0.2,0.0,855,1.001169204711914,0.07025569677352905,-5.682945271701101e-06,15000.0,-2360083.863403
2344,17300,173,7,1.0430813e-07,-2.8402666091918944,33000.557421875,0.0003,16667.86328125,0.2,0.0,860,1.0012494325637817,-5.083768367767334,-4.531240450162954e-05,15000.0,-2360083.863403
2362,17400,174,7,7.927418e-08,-2.8404329299926756,303253.54375,0.0003,147961.796875,0.2,0.0,865,1.0013209581375122,-0.003469228744506836,-4.502177293765897e-05,15000.0,-2360083.863403
2379,17500,175,7,4.9471854e-08,-2.8405553817749025,27367.08984375,0.0003,12452.0947265625,0.2,0.0,870,1.001371145248413,-29.70250701904297,-2.202892282383573e-05,15000.0,-2360083.863403
2396,17600,176,7,2.2053719e-08,-2.8406415462493895,91298.365625,0.0003,39978.92578125,0.2,0.0,875,1.0014002323150635,-1.7477777004241943,5.990982046455429e-06,15000.0,-2360083.863403
2414,17700,177,7,6.556511e-09,-2.840684747695923,1136832.95,0.0003,540180.875,0.2,0.0,880,1.0014145374298096,0.24416542053222656,1.408958408859462e-05,15000.0,-2360083.863403
2429,17800,178,7,0.0,-2.8407060146331786,703963.35,0.0003,347747.375,0.2,0.0,885,1.0014185905456543,-1.1019656658172607,-5.7280064520881526e-06,15000.0,-2360083.863403
2446,17900,179,7,2.3841857e-09,-2.840708017349243,106254.8078125,0.0003,56474.94140625,0.2,0.0,890,1.0014170408248901,-1.7056770324707031,-8.931398264522272e-06,15000.0,-2360083.863403
2463,18000,180,7,0.0,-2.8407032966613768,1285810.125,0.0003,630581.1875,0.2,0.0,895,1.001413345336914,0.11579245328903198,4.08971306389283e-06,15000.0,-2360083.863403
2479,18100,181,7,0.0,-2.8406959533691407,488773.5625,0.0003,232659.546875,0.2,0.0,900,1.0014108419418335,0.4408298134803772,-7.644653258509493e-06,15000.0,-2360083.863403
2496,18200,182,7,0.0,-2.840690326690674,113472.2,0.0003,48979.0,0.2,0.0,905,1.0014055967330933,-0.9238078594207764,-7.383585028719608e-06,15000.0,-2360083.863403
2511,18300,183,7,0.0,-2.8406765937805174,118127.453125,0.0003,51092.359375,0.2,0.0,910,1.0013972520828247,-0.6748826503753662,2.789497423805187e-06,15000.0,-2360083.863403
2530,18400,184,7,0.0,-2.84065899848938,486093.35,0.0003,235626.84375,0.2,0.0,915,1.001387119293213,-0.4949222803115845,-7.745504199263564e-06,15000.0,-2360083.863403
2544,18500,185,7,5.9604643e-10,-2.8406394958496093,334341.1875,0.0003,157319.5625,0.2,0.0,920,1.0013796091079712,0.012235820293426514,1.3881922063418983e-06,15000.0,-2360083.863403
2562,18600,186,7,0.0,-2.840628242492676,676358.85,0.0003,311003.40625,0.2,0.0,925,1.0013765096664429,0.07566368579864502,-2.346754050108757e-06,15000.0,-2360083.863403
2581,18700,187,7,0.0,-2.840623950958252,737812.0375,0.0003,345355.3125,0.2,0.0,930,1.0013751983642578,0.25245893001556396,9.130239413845942e-07,15000.0,-2360083.863403
2598,18800,188,7,0.0,-2.840621757507324,1032348.3625,0.0003,480979.40625,0.2,0.0,935,1.0013742446899414,0.06454455852508545,-1.596212402432684e-06,15000.0,-2360083.863403
2614,18900,189,7,0.0,-2.840619993209839,666580.25,0.0003,306738.65625,0.2,0.0,940,1.0013742446899414,0.026705801486968994,-2.2217035834160014e-06,15000.0,-2360083.863403
2631,19000,190,7,0.0,-2.8406214714050293,2306678.0,0.0003,1094409.375,0.2,0.0,945,1.001375436782837,0.2443898320198059,-3.3819675309132436e-07,15000.0,-2360083.863403
2649,19100,191,7,0.0,-2.840623140335083,476028.16875,0.0003,211221.6875,0.2,0.0,950,1.0013755559921265,-0.45293188095092773,-1.0813474517590294e-06,15000.0,-2360083.863403
2668,19200,192,7,0.0,-2.840622568130493,2362021.3,0.0003,1127238.125,0.2,0.0,955,1.0013750791549683,-0.026578307151794434,5.495548133893636e-07,15000.0,-2360083.863403
2684,19300,193,7,0.0,-2.840621995925903,438447.25,0.0003,195195.0625,0.2,0.0,960,1.0013747215270996,0.3822326064109802,-3.8874150405376894e-07,15000.0,-2360083.863403
2700,19400,194,7,0.0,-2.8406225204467774,164098.8875,0.0003,68920.2890625,0.2,0.0,965,1.0013765096664429,-0.1902759075164795,1.2254715144877082e-07,15000.0,-2360083.863403
2723,19500,195,7,0.0,-2.840626335144043,892042.2375,0.0003,408127.625,0.2,0.0,970,1.0013774633407593,0.21036380529403687,6.937980820964639e-08,15000.0,-2360083.863403
2744,19600,196,7,0.0,-2.8406267166137695,1308384.05,0.0003,608806.375,0.2,0.0,975,1.0013771057128906,-0.037363290786743164,-8.401870857710492e-07,15000.0,-2360083.863403
2759,19700,197,7,0.0,-2.8406267166137695,389544.0875,0.0003,170057.40625,0.2,0.0,980,1.001378059387207,-0.14351046085357666,-3.895759633110174e-07,15000.0,-2360083.863403
2775,19800,198,7,0.0,-2.8406295776367188,750351.7,0.0003,338794.90625,0.2,0.0,985,1.0013792514801025,-0.20879733562469482,2.0194053469424488e-07,15000.0,-2360083.863403
2790,19900,199,7,0.0,-2.8406312465667725,749578.675,0.0003,348966.625,0.2,0.0,990,1.001380205154419,0.35968017578125,-5.698203864312745e-08,15000.0,-2360083.863403
2807,20000,200,7,0.0,-2.8406325817108153,2446066.1,0.0003,1159641.625,0.2,0.0,995,1.0013803243637085,0.1629815697669983,-1.6380548061079025e-06,15000.0,-2360083.863403
2827,20100,201,7,0.0,-2.840632677078247,569881.0875,0.0003,267655.84375,0.2,0.0,1000,1.0013805627822876,0.1692345142364502,-5.757808487771854e-08,15000.0,-2360083.863403
2846,20200,202,7,0.0,-2.840638256072998,45830.63125,0.0003,25105.2109375,0.2,0.0,1005,1.0013891458511353,-1.4129009246826172,-3.1810998562420424e-06,15000.0,-2360083.863403
2862,20300,203,7,0.0,-2.8406577587127684,162375.51875,0.0003,74952.671875,0.2,0.0,1010,1.0013976097106934,-9.300691604614258,-5.664825380335969e-07,15000.0,-2360083.863403
2881,20400,204,7,0.0,-2.840672731399536,181213.353125,0.0003,80375.7578125,0.2,0.0,1015,1.0014047622680664,-1.0602161884307861,-2.189636249738669e-06,15000.0,-2360083.863403
2899,20500,205,7,0.0,-2.840686559677124,2373614.9,0.0003,1136519.25,0.2,0.0,1020,1.0014106035232544,0.08607339859008789,-2.23851203884351e-06,15000.0,-2360083.863403
2918,20600,206,7,0.0,-2.840696620941162,705968.325,0.0003,320160.09375,0.2,0.0,1025,1.0014147758483887,-0.11549198627471924,-1.8827915027941343e-06,15000.0,-2360083.863403
2935,20700,207,7,0.0,-2.8407036304473876,3167350.5,0.0003,1508032.375,0.2,0.0,1030,1.0014171600341797,0.31646788120269775,7.419586182777494e-07,15000.0,-2360083.863403
2951,20800,208,7,0.0,-2.8407071113586424,1004627.8,0.0003,464480.03125,0.2,0.0,1035,1.001417875289917,-0.740766167640686,-2.025365795077505e-07,15000.0,-2360083.863403
2965,20900,209,7,0.0,-2.840708112716675,2071609.9,0.0003,977065.0625,0.2,0.0,1040,1.001418113708496,0.06989151239395142,-1.9693374646578833e-07,15000.0,-2360083.863403
2979,21000,210,7,0.0,-2.8407082557678223,260251.546875,0.0003,112366.21875,0.2,0.0,1045,1.001418113708496,-2.498267889022827,-1.1920956666244819e-09,15000.0,-2360083.863403
2993,21100,211,7,0.0,-2.8407077312469484,241681.75,0.0003,103234.03125,0.2,0.0,1050,1.0014170408248901,-0.24897480010986328,-7.092952571952083e-08,15000.0,-2360083.863403
3006,21200,212,7,0.0,-2.8407047271728514,237234.096875,0.0003,99962.0078125,0.2,0.0,1055,1.0014152526855469,-3.108323097229004,-5.190372490915251e-07,15000.0,-2360083.863403
3022,21300,213,7,0.0,-2.840701675415039,324136.7625,0.0003,141363.015625,0.2,0.0,1060,1.0014145374298096,-0.372882604598999,-1.1134147328561995e-07,15000.0,-2360083.863403
3036,21400,214,7,6.556511e-09,-2.840699005126953,77849.053125,0.0003,39197.60546875,0.2,0.0,1065,1.0014108419418335,-0.3071730136871338,-1.3944149197397948e-05,15000.0,-2360083.863403
3052,21500,215,7,1.6093255e-08,-2.8406919956207277,147154.55,0.0003,74423.0078125,0.2,0.0,1070,1.0014095306396484,-16.781160354614258,2.02879909920739e-05,15000.0,-2360083.863403
3069,21600,216,7,1.1920929e-09,-2.8406889915466307,73999.940625,0.0003,34174.4609375,0.2,0.0,1075,1.0014054775238037,-0.6532925367355347,-6.318449830189365e-06,15000.0,-2360083.863403
3092,21700,217,7,0.0,-2.8406805038452148,121447.3234375,0.0003,61848.73046875,0.2,0.0,1080,1.0014039278030396,-0.38918113708496094,-5.676746408767031e-06,15000.0,-2360083.863403
3112,21800,218,7,0.0,-2.8406789302825928,108630.63125,0.0003,49235.51171875,0.2,0.0,1085,1.001401424407959,-0.04336285591125488,-4.071712442943465e-06,15000.0,-2360083.863403
3129,21900,219,6,0.0,-2.840671491622925,314413.725,0.0003,141358.078125,0.2,0.0,1090,1.0013973712921143,-1.8752589225769043,-2.1152495946807902e-06,15000.0,-2360083.863403
3145,22000,220,6,0.0,-2.840664434432983,5486584.3,0.0003,2652798.5,0.2,0.0,1095,1.0013946294784546,0.09665834903717041,-3.6597251380499073e-07,15000.0,-2360083.863403
3164,22100,221,6,0.0,-2.840660285949707,1897304.475,0.0003,893836.5,0.2,0.0,1100,1.0013935565948486,0.13673120737075806,-3.9148331207883304e-07,15000.0,-2360083.863403
3184,22200,222,6,0.0,-2.8406589031219482,8431346.0,0.0003,4075854.75,0.2,0.0,1105,1.0013930797576904,-0.14136159420013428,2.0003318752515041e-07,15000.0,-2360083.863403
3202,22300,223,6,0.0,-2.8406590461730956,3486949.95,0.0003,1669786.5,0.2,0.0,1110,1.001394271850586,0.1681540608406067,-6.00337986078614e-07,15000.0,-2360083.863403
3220,22400,224,6,0.0,-2.8406601905822755,223515.696875,0.0003,93965.828125,0.2,0.0,1115,1.0013923645019531,-0.028968334197998047,-5.09262095960139e-07,15000.0,-2360083.863403
3238,22500,225,6,0.0,-2.840657138824463,38852.0578125,0.0003,17651.345703125,0.2,0.0,1120,1.0013982057571411,-3.2356772422790527,-5.412101694801663e-07,15000.0,-2360083.863403
3257,22600,226,6,0.0,-2.8406835079193113,249530.234375,0.0003,107306.4765625,0.2,0.0,1125,1.001415491104126,-1.5860445499420166,4.408717187942557e-06,15000.0,-2360083.863403
3278,22700,227,6,0.0,-2.840711069107056,178916.05625,0.0003,79125.8828125,0.2,0.0,1130,1.0014234781265259,-1.4778695106506348,8.287429968945048e-07,15000.0,-2360083.863403
3299,22800,228,6,0.0,-2.8407214641571046,2069124.95,0.0003,972428.25,0.2,0.0,1135,1.001426100730896,0.3243054151535034,2.3388863255036085e-07,15000.0,-2360083.863403
3323,22900,229,6,2.3841857e-09,-2.840740203857422,315079.70625,0.0003,157545.40625,0.2,0.0,1140,1.0014545917510986,-0.3550565242767334,-9.231090461092607e-06,15000.0,-2360083.863403
3343,23000,230,6,1.7881393e-09,-2.8408087253570558,383943.46875,0.0003,177264.8125,0.2,0.0,1145,1.0014863014221191,-0.024285197257995605,-7.928133112722335e-06,15000.0,-2360083.863403
3361,23100,231,6,0.0,-2.8408623695373536,805142.425,0.0003,367259.6875,0.2,0.0,1150,1.0015065670013428,-1.3581771850585938,4.952371193667205e-06,15000.0,-2360083.863403
3379,23200,232,6,0.0,-2.840895938873291,2217641.9,0.0003,1047052.5,0.2,0.0,1155,1.0015188455581665,0.30085235834121704,-3.1836628640036224e-06,15000.0,-2360083.863403
3397,23300,233,6,0.0,-2.840915489196777,392630.175,0.0003,173184.765625,0.2,0.0,1160,1.0015255212783813,-1.0634877681732178,8.24093830065209e-07,15000.0,-2360083.863403
3415,23400,234,6,0.0,-2.8409259796142576,179291.28125,0.0003,85158.46875,0.2,0.0,1165,1.0015292167663574,-0.05603432655334473,-1.8070935771774544e-06,15000.0,-2360083.863403
3433,23500,235,6,0.0,-2.8409352779388426,83856.03125,0.0003,35871.9140625,0.2,0.0,1170,1.0015379190444946,-1.1896522045135498,-2.5522709137248965e-07,15000.0,-2360083.863403
3448,23600,236,6,0.0,-2.8409611225128173,82995.3578125,0.0003,33711.18359375,0.2,0.0,1175,1.001556634902954,-23.674640655517578,-1.8465519111998673e-06,15000.0,-2360083.863403
3463,23700,237,6,0.0,-2.8410024642944336,92132.88125,0.0003,40102.90234375,0.2,0.0,1180,1.0015791654586792,-4.120508670806885,-2.5198459912445516e-06,15000.0,-2360083.863403
3477,23800,238,6,0.0,-2.8410451412200928,309472.65,0.0003,133863.5625,0.2,0.0,1185,1.0015958547592163,-1.9021942615509033,-7.069110807833567e-08,15000.0,-2360083.863403
3491,23900,239,6,0.0,-2.841070795059204,472957.46875,0.0003,217134.09375,0.2,0.0,1190,1.001603603363037,-2.768095016479492,1.1813640732327713e-07,15000.0,-2360083.863403
3506,24000,240,6,0.0,-2.841081953048706,1087508.375,0.0003,489568.8125,0.2,0.0,1195,1.0016071796417236,0.10614556074142456,-2.1672249204129911e-07,15000.0,-2360083.863403
3520,24100,241,6,0.0,-2.8410871505737303,237410.18125,0.0003,108631.546875,0.2,0.0,1200,1.0016076564788818,-3.7932252883911133,-5.469322172046986e-07,15000.0,-2360083.863403
3534,24200,242,6,1.7881393e-09,-2.841072511672974,126330.7328125,0.0003,64775.37109375,0.2,0.0,1205,1.001587986946106,0.30048179626464844,-9.172618414510225e-06,15000.0,-2360083.863403
3548,24300,243,6,5.9604643e-10,-2.841028928756714,97350.5484375,0.0003,47718.9609375,0.2,0.0,1210,1.0015617609024048,-1.6395933628082275,-1.2739897129021572e-06,15000.0,-2360083.863403
3562,24400,244,6,2.3841857e-09,-2.8409751892089843,581806.375,0.0003,270203.28125,0.2,0.0,1215,1.0015394687652588,0.2906845211982727,2.2650719060379743e-05,15000.0,-2360083.863403
3576,24500,245,6,0.0,-2.840941619873047,341151.7375,0.0003,169219.5625,0.2,0.0,1220,1.0015301704406738,0.018663644790649414,-7.979869929286565e-07,15000.0,-2360083.863403
3590,24600,246,6,2.9802323e-09,-2.840928792953491,233205.746875,0.0003,112532.671875,0.2,0.0,1225,1.0015249252319336,-2.284554958343506,1.980781556021327e-06,15000.0,-2360083.863403
3605,24700,247,6,0.0,-2.840917634963989,3423783.15,0.0003,1634699.625,0.2,0.0,1230,1.0015199184417725,-0.7013630867004395,4.0137768028358774e-06,15000.0,-2360083.863403
3618,24800,248,6,0.0,-2.840906858444214,877900.1,0.0003,442973.40625,0.2,0.0,1235,1.0015132427215576,0.5380747616291046,9.18865218224596e-07,15000.0,-2360083.863403
3632,24900,249,6,0.0,-2.8408936500549316,636649.2,0.0003,309630.125,0.2,0.0,1240,1.0015079975128174,0.20481973886489868,4.708766809358167e-07,15000.0,-2360083.863403
3646,25000,250,6,0.0,-2.8408826351165772,1003754.55,0.0003,497488.3125,0.2,0.0,1245,1.0014994144439697,-0.7239454984664917,-2.8314591304479107e-06,15000.0,-2360083.863403
3660,25100,251,6,0.0,-2.8408627986907957,1614924.025,0.0003,805816.9375,0.2,0.0,1250,1.0014904737472534,-2.477653980255127,-1.8891692302513973e-06,15000.0,-2360083.863403
3676,25200,252,6,0.0,-2.840848779678345,1485473.975,0.0003,732997.625,0.2,0.0,1255,1.001485824584961,-0.5023795366287231,-9.157657800962227e-07,15000.0,-2360083.863403
3691,25300,253,6,0.0,-2.840841293334961,2170765.75,0.0003,1037009.125,0.2,0.0,1260,1.00148344039917,-2.585723638534546,-2.2745132639556686e-07,15000.0,-2360083.863403
3705,25400,254,6,0.0,-2.8408382892608643,1598311.35,0.0003,756834.5625,0.2,0.0,1265,1.0014833211898804,-1.1723260879516602,-3.2210350280337253e-07,15000.0,-2360083.863403
3719,25500,255,6,0.0,-2.840838098526001,1774647.65,0.0003,879229.1875,0.2,0.0,1270,1.0014817714691162,-4.289865016937256,-1.7147063914535466e-06,15000.0,-2360083.863403
3732,25600,256,6,0.0,-2.8408340930938722,1427370.95,0.0003,660854.1875,0.2,0.0,1275,1.0014804601669312,-4.081618309020996,-9.810328478465635e-07,15000.0,-2360083.863403
3746,25700,257,6,0.0,-2.8408331871032715,2408239.45,0.0003,1138701.5,0.2,0.0,1280,1.0014806985855103,-1.4307010173797607,4.794597657564737e-07,15000.0,-2360083.863403
3760,25800,258,6,0.0,-2.840833377838135,1233338.1,0.0003,559150.9375,0.2,0.0,1285,1.0014808177947998,-0.4158543348312378,-3.5381316969562705e-07,15000.0,-2360083.863403
3775,25900,259,6,0.0,-2.840833330154419,350358.1125,0.0003,169723.375,0.2,0.0,1290,1.0014808177947998,-0.32607460021972656,-1.502871461056543e-06,15000.0,-2360083.863403
3789,26000,260,6,5.9604643e-10,-2.8408339500427244,2187334.95,0.0003,1005586.5,0.2,0.0,1295,1.001481056213379,0.21699750423431396,-1.7192959873568724e-07,15000.0,-2360083.863403
3804,26100,261,6,0.0,-2.8408339500427244,800666.1375,0.0003,404414.8125,0.2,0.0,1300,1.0014808177947998,-0.18256282806396484,-5.7038067771131296e-06,15000.0,-2360083.863403
3818,26200,262,6,0.0,-2.8408337593078614,1063228.6125,0.0003,511091.96875,0.2,0.0,1305,1.001481294631958,-1.1619293689727783,9.85622418170351e-07,15000.0,-2360083.863403
3831,26300,263,6,0.0,-2.840835618972778,2382974.55,0.0003,1128102.75,0.2,0.0,1310,1.0014827251434326,-3.161344051361084,-1.7490387136831486e-06,15000.0,-2360083.863403
3845,26400,264,6,0.0,-2.840840291976929,503375.39375,0.0003,238810.953125,0.2,0.0,1315,1.0014872550964355,0.32423800230026245,-1.2915134149693585e-06,15000.0,-2360083.863403
3858,26500,265,6,0.0,-2.8408506393432615,898527.2375,0.0003,406339.3125,0.2,0.0,1320,1.0014920234680176,-0.8688987493515015,9.8943712032451e-07,15000.0,-2360083.863403
3873,26600,266,6,0.0,-2.840858221054077,1249803.975,0.0003,558113.9375,0.2,0.0,1325,1.0014941692352295,-1.0655789375305176,1.9383430149844116e-07,15000.0,-2360083.863403
3887,26700,267,6,0.0,-2.840861177444458,968676.4875,0.0003,495772.46875,0.2,0.0,1330,1.0014952421188354,0.1611182689666748,-1.7433166603630923e-06,15000.0,-2360083.863403
3901,26800,268,6,0.0,-2.8408634185791017,1578628.275,0.0003,762834.25,0.2,0.0,1335,1.001496434211731,-0.7648998498916626,3.6740302373772237e-07,15000.0,-2360083.863403
3917,26900,269,6,0.0,-2.840865468978882,1841105.15,0.0003,872864.375,0.2,0.0,1340,1.0014969110488892,-3.4666242599487305,4.489421856490594e-07,15000.0,-2360083.863403
3931,27000,270,6,0.0,-2.840865468978882,1292408.35,0.0003,603851.625,0.2,0.0,1345,1.0014960765838623,-0.495456337928772,-5.426406829656116e-07,15000.0,-2360083.863403
3945,27100,271,6,0.0,-2.8408628940582275,595432.0375,0.0003,267927.8125,0.2,0.0,1350,1.0014944076538086,-0.9145572185516357,-3.536939658488336e-07,15000.0,-2360083.863403
3959,27200,272,6,0.0,-2.8408594131469727,1669486.1,0.0003,856771.25,0.2,0.0,1355,1.0014928579330444,0.3693816661834717,-1.6260146740165737e-07,15000.0,-2360083.863403
3973,27300,273,6,0.0,-2.840856695175171,294794.5375,0.0003,138953.28125,0.2,0.0,1360,1.0014914274215698,-0.4507700204849243,-8.037090437618133e-07,15000.0,-2360083.863403
3987,27400,274,6,0.0,-2.840856170654297,533094.65,0.0003,268168.90625,0.2,0.0,1365,1.001494288444519,0.050199270248413086,-5.433559177703274e-07,15000.0,-2360083.863403
4000,27500,275,6,0.0,-2.8408648014068603,411968.04375,0.0003,196722.421875,0.2,0.0,1370,1.0014994144439697,0.29614782333374023,-1.2363195537545836e-06,15000.0,-2360083.863403
4014,27600,276,6,0.0,-2.8408742427825926,827638.05,0.0003,417763.40625,0.2,0.0,1375,1.0015034675598145,-2.104168176651001,-2.543926257203566e-07,15000.0,-2360083.863403
4028,27700,277,6,0.0,-2.840881872177124,891365.125,0.0003,442646.6875,0.2,0.0,1380,1.0015075206756592,-0.46689367294311523,-4.707813285698137e-06,15000.0,-2360083.863403
4043,27800,278,6,0.0,-2.840889310836792,1818426.25,0.0003,907270.25,0.2,0.0,1385,1.0015097856521606,-0.3922017812728882,-8.900165660463699e-07,15000.0,-2360083.863403
4057,27900,279,6,7.152557e-09,-2.840879726409912,979765.7,0.0003,488685.8125,0.2,0.0,1390,1.0014879703521729,-0.7218190431594849,-1.504087461210446e-05,15000.0,-2360083.863403
4071,28000,280,6,2.0861625e-08,-2.8408246994018556,2116225.35,0.0003,1049738.75,0.2,0.0,1395,1.0014615058898926,-10.872475624084473,1.2285709644288546e-06,15000.0,-2360083.863403
4085,28100,281,6,2.3841857e-09,-2.8407813549041747,1238501.6,0.0003,589663.75,0.2,0.0,1400,1.001446008682251,-2.1695680618286133,5.2052736045027356e-06,15000.0,-2360083.863403
4098,28200,282,6,1.7881393e-09,-2.8407636642456056,488527.0,0.0003,242761.4375,0.2,0.0,1405,1.001454472541809,-0.3748699426651001,-9.205221948960229e-06,15000.0,-2360083.863403
4112,28300,283,6,5.543232e-08,-2.8407986640930174,750542.0375,0.0003,347297.4375,0.2,0.0,1410,1.001474142074585,-1.813828706741333,2.3844242248571847e-05,15000.0,-2360083.863403
4125,28400,284,6,1.7881394e-08,-2.8408321857452394,374709.4125,0.0003,177456.90625,0.2,0.0,1415,1.0014889240264893,0.1364065408706665,-1.723212020445786e-05,15000.0,-2360083.863403
